TQ,FQ,TS,FS
160,269,400,74
142,253,425,83
155,247,409,92
144,254,421,84
145,279,405,74
141,255,433,74
134,238,438,93
145,263,408,87
151,270,391,91
152,268,400,83
142,290,395,76
170,272,387,74
142,281,401,79
156,289,374,84
123,298,406,76
148,258,427,70
141,263,414,85
175,269,384,75
143,257,414,89
143,268,406,86
164,267,399,73
163,268,397,75
148,264,414,77
138,261,414,90
149,270,414,70
144,300,392,67
162,263,411,67
151,264,417,71
151,256,422,74
152,293,391,67
132,249,441,81
152,309,374,68
148,293,383,79
211,569,107,16
138,283,393,89
158,280,376,89
143,272,413,75
149,262,422,70
152,264,421,66
145,256,414,88
