TQ,FQ,TS,FS
120,54,615,114
118,96,582,107
120,70,586,127
111,81,594,117
107,62,622,112
121,58,630,94
115,49,627,112
107,70,601,125
139,130,531,103
109,60,608,126
114,70,615,104
129,90,569,115
116,75,607,105
133,102,561,107
119,141,563,80
110,72,613,108
102,76,601,124
126,59,594,124
111,65,606,121
107,68,606,122
140,78,588,97
127,84,581,111
110,72,606,115
100,58,617,128
123,80,604,96
119,130,562,92
113,61,613,116
113,59,622,109
120,98,580,105
129,87,597,90
105,84,606,108
120,83,600,100
107,67,609,120
129,132,544,98
106,77,599,121
132,96,560,115
108,57,628,110
105,55,629,114
124,58,627,94
118,53,617,115
