TQ,FQ,TS,FS
39,20,649,195
188,452,226,37
202,421,235,45
191,439,236,37
188,469,215,31
186,435,253,29
198,464,212,29
30,24,647,202
200,428,233,42
195,446,222,40
190,458,227,28
208,441,218,36
29,22,660,192
196,428,235,44
25,17,687,174
184,417,268,34
192,453,224,34
44,17,636,206
196,421,250,36
200,424,250,29
211,432,234,26
208,441,224,30
25,15,663,200
197,467,208,31
196,465,219,23
181,437,255,30
203,457,217,26
183,430,251,39
197,456,222,28
197,456,228,22
178,429,261,35
187,435,248,33
188,448,228,39
202,462,214,25
25,27,649,202
213,449,207,34
181,434,251,37
187,440,244,32
179,419,266,39
32,21,649,201
