TQ,FQ,TS,FS
156,256,413,78
152,282,396,73
150,253,403,97
148,247,428,80
145,276,408,74
148,264,424,67
144,250,426,83
141,262,409,91
160,254,407,82
156,230,438,79
141,285,400,77
171,266,393,73
138,249,433,83
151,242,421,89
125,272,432,74
132,233,452,86
162,297,380,64
228,531,122,22
144,249,422,88
153,273,401,76
159,248,418,78
166,272,393,72
148,265,413,77
138,239,436,90
149,256,428,70
150,269,423,61
157,277,397,72
149,286,395,73
156,284,394,69
156,274,410,63
145,262,428,68
141,267,416,79
146,265,411,81
148,277,399,79
139,280,396,88
159,281,375,88
145,255,430,73
153,267,417,66
151,252,433,67
146,246,424,87
