TQ,FQ,TS,FS
122,70,599,112
126,179,499,99
123,81,575,124
127,123,552,101
124,130,554,95
141,154,534,74
114,57,619,113
111,76,595,121
120,76,585,122
115,122,546,120
115,77,608,103
112,73,586,132
128,114,568,93
116,80,583,124
101,61,643,98
115,140,545,103
99,83,594,127
119,59,594,131
103,73,598,129
111,61,613,118
204,397,269,33
119,91,574,119
109,77,601,116
119,127,548,109
115,77,607,104
101,75,617,110
142,146,528,87
141,151,530,81
115,68,610,110
136,120,564,83
132,164,526,81
180,365,318,40
102,63,613,125
103,73,603,124
100,77,599,127
151,148,508,96
108,54,631,110
107,71,613,112
148,142,543,70
139,175,495,94
