TQ,FQ,TS,FS
166,305,364,68
157,322,356,68
162,295,361,85
149,311,364,79
150,324,360,69
156,316,372,59
155,315,361,72
154,310,361,78
156,315,346,86
165,314,354,70
155,341,344,63
173,318,341,71
150,340,342,71
159,331,332,81
128,352,352,71
156,317,368,62
155,318,359,71
182,323,330,68
149,309,362,83
152,323,351,77
167,311,355,70
167,312,353,71
156,315,363,69
149,320,355,79
160,329,355,59
149,333,359,62
169,312,362,60
157,319,362,65
164,332,346,61
157,337,347,62
149,316,374,64
215,629,54,5
155,359,317,72
162,321,355,65
146,327,349,81
169,320,336,78
149,313,372,69
161,320,364,58
159,317,368,59
159,318,352,74
