TQ,FQ,TS,FS
165,222,447,69
145,202,476,80
151,208,448,96
151,269,406,77
134,199,485,85
131,196,492,84
150,195,481,77
140,195,476,92
152,209,452,90
138,198,470,97
129,215,470,89
162,222,437,82
137,195,487,84
144,198,465,96
120,199,505,79
135,195,490,83
136,216,461,90
173,225,428,77
143,202,469,89
144,194,480,85
169,241,425,68
156,221,444,82
130,175,503,95
151,214,461,77
145,209,475,74
130,213,479,81
147,218,456,82
139,185,496,83
156,223,455,69
149,235,449,70
134,204,486,79
177,383,300,43
146,222,454,81
145,188,488,82
139,215,461,88
151,200,456,96
141,186,499,77
138,213,471,81
144,207,478,74
144,206,464,89
