TQ,FQ,TS,FS
144,120,549,90
128,160,518,97
167,223,433,80
127,124,551,101
134,138,546,85
128,67,621,87
169,232,444,58
163,255,416,69
141,117,544,101
133,114,554,102
151,173,512,67
153,123,536,91
126,124,558,95
149,129,534,91
156,281,423,43
141,158,527,77
126,116,561,100
149,100,553,101
163,252,419,69
137,121,553,92
150,113,553,87
142,131,534,96
126,123,555,99
132,150,525,96
144,174,510,75
121,127,565,90
164,221,453,65
175,277,404,47
165,193,485,60
142,134,550,77
138,151,539,75
141,170,513,79
128,129,547,99
131,122,554,96
133,134,542,94
184,242,414,63
149,228,457,69
158,248,436,61
150,160,525,68
160,205,465,73
