TQ,FQ,TS,FS
189,376,293,45
171,377,301,54
178,363,293,69
168,368,307,60
166,387,297,53
169,382,306,46
177,391,285,50
178,370,301,54
178,380,281,64
178,373,295,57
11,18,667,207
194,388,271,50
170,395,287,51
176,391,272,64
152,428,276,47
169,378,307,49
177,385,292,49
198,380,273,52
153,356,315,79
180,379,295,49
183,379,287,54
189,377,288,49
180,379,299,45
171,383,292,57
175,389,295,44
12,17,675,199
182,385,289,47
175,380,301,47
179,389,289,46
168,394,290,51
167,375,315,46
172,401,282,48
174,408,268,53
179,391,285,48
11,19,657,216
189,382,274,58
171,374,311,47
174,387,297,45
170,384,301,48
179,386,284,54
