TQ,FQ,TS,FS
84,31,638,150
87,81,597,138
86,36,620,161
77,34,641,151
63,27,657,156
86,28,660,129
209,504,172,18
206,519,152,26
91,78,583,151
74,32,636,161
74,39,646,144
81,39,620,163
78,72,610,143
99,81,582,141
77,81,623,122
78,37,648,140
71,44,633,155
100,73,580,150
75,29,642,157
71,35,639,158
94,35,631,143
82,33,632,156
69,31,647,156
67,32,643,161
197,508,176,22
67,28,664,144
82,35,639,147
77,29,652,145
87,82,596,138
84,43,641,135
85,83,607,128
76,44,639,144
74,35,641,153
79,32,644,148
81,74,602,146
104,78,578,143
77,29,656,141
72,44,640,147
87,27,658,131
77,34,636,156
