TQ,FQ,TS,FS
132,101,568,102
111,75,603,114
138,116,540,109
113,78,597,115
103,58,626,116
125,63,625,90
123,86,590,104
107,66,605,125
132,114,547,110
112,70,598,123
118,65,620,100
128,89,570,116
123,119,563,98
142,124,539,98
124,146,558,75
107,69,616,111
103,81,596,123
132,63,590,118
116,83,588,116
107,58,616,122
137,69,597,100
142,130,535,96
110,73,605,115
100,58,617,128
116,62,622,103
98,66,626,113
112,63,611,117
134,115,566,88
129,123,555,96
117,75,609,102
100,66,624,113
116,73,610,104
111,74,602,116
116,61,615,111
110,79,597,117
143,118,538,104
107,63,622,111
102,55,629,117
128,85,600,90
116,63,607,117
