TQ,FQ,TS,FS
86,33,636,148
96,95,583,129
84,36,620,163
82,39,636,146
78,69,615,141
97,78,610,118
92,62,614,135
77,39,632,155
100,89,572,142
89,81,587,146
91,87,598,127
85,38,621,159
80,48,634,141
88,50,613,152
69,41,663,130
79,42,643,139
75,53,624,151
106,77,576,144
77,37,634,155
90,82,592,139
105,80,586,132
98,72,593,140
78,40,638,147
69,34,641,159
90,83,601,129
68,34,658,143
85,42,632,144
78,40,641,144
92,83,595,133
91,79,605,128
83,81,609,130
78,45,638,142
85,78,598,142
98,92,584,129
89,79,597,138
96,46,610,151
93,75,610,125
80,45,639,139
89,32,653,129
84,42,628,149
