TQ,FQ,TS,FS
104,44,625,130
109,105,573,116
121,87,569,126
99,54,621,129
85,45,639,134
102,43,645,113
111,91,585,116
117,119,552,115
118,109,552,124
96,50,618,139
109,124,561,109
101,57,602,143
91,47,635,130
125,109,554,115
83,52,652,116
107,94,591,111
93,63,614,133
126,89,564,124
94,38,633,138
107,107,567,122
113,51,615,124
98,52,613,140
94,63,615,131
88,47,628,140
98,52,632,121
105,108,584,106
113,88,586,116
193,457,224,29
104,64,614,121
106,59,625,113
104,106,584,109
96,53,630,124
114,102,574,113
90,46,630,137
108,111,565,119
117,68,588,130
93,45,640,125
100,100,584,119
123,107,578,95
116,106,564,117
