TQ,FQ,TS,FS
149,138,531,85
113,82,596,112
127,79,577,120
113,63,612,115
114,72,612,105
117,55,633,98
117,48,628,110
118,79,592,114
118,67,594,124
140,143,525,95
106,61,624,112
122,79,580,122
118,101,581,103
139,106,557,101
100,66,638,99
107,67,618,111
108,91,586,118
139,57,596,111
118,68,603,114
113,74,600,116
136,80,586,101
120,80,585,118
108,77,601,117
125,147,528,103
129,82,602,90
108,83,609,103
125,63,611,104
120,66,615,102
127,89,589,98
139,149,535,80
107,68,622,106
116,80,603,104
112,78,598,115
113,82,594,114
104,73,603,123
133,80,576,114
133,154,531,85
121,99,585,98
134,63,622,84
124,72,598,109
