TQ,FQ,TS,FS
84,28,641,150
75,51,627,150
99,55,601,148
83,44,631,145
82,57,627,137
79,30,658,136
95,55,621,132
76,43,628,156
93,84,577,149
73,29,639,162
75,40,645,143
102,76,583,142
86,69,613,135
81,40,623,159
78,78,626,121
78,35,650,140
78,73,604,148
102,65,588,148
71,34,637,161
70,29,645,159
223,542,124,14
99,67,598,139
87,72,606,138
64,30,645,164
87,40,644,132
73,72,620,138
78,39,635,151
80,34,647,142
83,35,643,142
80,41,643,139
67,36,654,146
74,45,638,146
73,35,641,154
80,38,638,147
88,60,616,139
108,72,584,139
81,29,656,137
73,43,641,146
93,31,654,125
80,36,634,153
