TQ,FQ,TS,FS
112,54,615,122
121,129,549,104
114,56,600,133
100,54,621,128
103,51,633,116
114,51,637,101
105,34,642,122
99,59,612,133
131,122,539,111
105,59,609,130
101,57,628,117
116,77,582,128
112,72,610,109
138,125,538,102
100,76,628,99
119,115,570,99
100,75,602,126
138,93,560,112
106,42,629,126
96,48,626,133
132,110,556,105
137,116,549,101
120,109,569,105
91,52,623,137
104,46,638,115
109,124,568,102
112,48,626,117
104,56,625,118
112,56,622,113
123,103,581,96
90,53,637,123
99,62,621,121
122,109,567,105
103,56,620,124
100,57,619,127
128,76,580,119
106,50,635,112
102,52,632,117
134,106,579,84
116,76,594,117
