TQ,FQ,TS,FS
141,118,551,93
114,86,592,111
130,79,577,117
116,72,603,112
117,82,602,102
126,73,615,89
121,80,596,106
120,92,579,112
136,110,551,106
122,75,593,113
118,95,590,100
121,84,575,123
125,117,565,96
134,91,572,106
128,175,529,71
119,129,556,99
117,118,559,109
143,61,592,107
129,103,568,103
124,112,562,105
148,123,543,89
130,90,575,108
112,73,605,113
109,63,612,119
151,165,519,68
117,108,584,94
138,73,601,91
137,110,571,85
124,71,607,101
125,88,596,94
125,111,579,88
115,83,600,105
115,81,595,112
116,80,596,111
108,86,590,119
143,94,562,104
119,73,612,99
114,69,615,105
148,109,576,70
131,83,587,102
