TQ,FQ,TS,FS
83,39,630,151
74,45,633,151
86,40,616,161
80,36,639,148
75,71,613,144
80,30,658,135
78,29,647,149
71,44,627,161
88,77,584,154
78,35,633,157
82,89,596,136
82,36,623,162
81,69,613,140
85,42,621,155
66,34,670,133
73,37,648,145
70,52,625,156
97,37,616,153
77,39,632,155
73,33,641,156
95,36,630,142
81,40,625,157
70,34,644,155
64,35,640,164
80,38,646,139
80,79,613,131
82,39,635,147
75,32,649,147
91,86,592,134
81,39,645,138
64,32,658,149
77,43,640,143
69,32,644,158
190,428,248,37
71,46,630,156
113,78,578,134
77,30,655,141
184,447,237,35
89,31,654,129
74,41,629,159
