TQ,FQ,TS,FS
126,61,608,108
120,93,585,105
149,113,543,98
124,98,577,104
117,78,606,102
153,162,526,62
131,87,589,96
136,121,550,96
143,133,528,99
124,69,599,111
117,81,604,101
129,118,541,115
123,105,577,98
144,113,550,96
110,100,604,89
140,172,513,78
111,86,591,115
145,73,580,105
119,59,612,113
115,81,593,114
137,84,582,100
146,123,542,92
143,171,507,82
143,166,509,85
119,63,621,100
113,102,590,98
153,153,521,76
126,93,588,96
119,63,615,106
130,85,599,89
114,84,606,99
123,97,586,97
118,76,600,109
125,98,578,102
111,68,608,116
172,170,486,75
109,51,634,109
119,103,581,100
152,150,535,66
152,167,503,81
