TQ,FQ,TS,FS
87,29,640,147
89,57,621,136
89,37,619,158
93,84,591,135
77,31,653,142
93,62,626,122
106,65,611,121
97,82,589,135
104,79,582,138
85,36,632,150
102,77,608,116
106,71,588,138
92,70,612,129
84,45,618,156
84,75,629,115
94,77,608,124
98,77,600,128
104,57,596,146
76,28,643,156
88,63,611,141
123,63,603,114
101,67,598,137
77,35,643,148
89,69,606,139
99,71,613,120
74,44,648,137
97,77,597,132
93,36,645,129
95,64,614,130
101,77,607,118
87,74,616,126
83,40,643,137
84,32,644,143
80,36,640,147
99,72,604,128
96,46,610,151
88,31,654,130
83,44,640,136
89,31,654,129
106,78,592,127
