TQ,FQ,TS,FS
142,127,542,92
117,91,587,108
130,80,576,117
111,77,598,117
113,69,615,106
142,114,574,73
126,102,574,101
129,127,544,103
134,121,540,108
116,81,587,119
122,74,611,96
119,69,590,125
109,66,616,112
133,93,570,107
103,79,625,96
110,70,615,108
111,87,590,115
138,64,589,112
142,136,535,90
114,65,609,115
141,81,585,96
150,142,523,88
115,80,598,110
108,68,607,120
119,67,617,100
124,159,533,87
120,71,603,109
120,72,609,102
123,75,603,102
127,83,601,92
101,71,619,112
126,79,604,94
112,80,596,115
121,79,597,106
110,76,600,117
135,80,576,112
111,70,615,107
110,66,618,109
120,68,617,98
126,79,591,107
