TQ,FQ,TS,FS
92,33,636,142
91,52,626,134
94,37,619,153
96,93,582,132
100,70,614,119
97,67,621,118
99,30,646,128
82,45,626,150
95,48,613,147
85,38,630,150
103,84,601,115
106,71,588,138
98,76,606,123
95,61,602,145
79,43,661,120
97,78,607,121
79,49,628,147
118,71,582,132
85,43,628,147
78,32,642,151
113,36,630,124
107,85,580,131
92,72,606,133
82,41,634,146
103,73,611,116
77,42,650,134
103,82,592,126
95,39,642,127
93,36,642,132
91,52,632,128
95,84,606,118
87,44,639,133
103,76,600,124
91,44,632,136
94,47,629,133
104,50,606,143
101,69,616,117
80,40,644,139
96,33,652,122
92,41,629,141
