TQ,FQ,TS,FS
186,376,293,48
76,62,616,149
214,409,247,33
81,49,626,147
69,48,636,150
192,447,241,23
81,43,633,146
73,51,620,159
88,47,614,154
77,34,634,158
77,50,635,141
85,43,616,159
72,43,639,149
89,46,617,151
82,98,606,117
76,44,641,142
76,56,621,150
105,48,605,145
92,98,573,140
75,42,632,154
115,97,569,122
86,49,616,152
84,102,576,141
85,104,571,143
194,440,244,25
74,40,652,137
195,419,255,34
80,38,643,142
105,102,576,120
96,95,589,123
70,38,652,143
79,53,630,141
76,36,640,151
105,100,576,122
76,58,618,151
122,96,560,125
76,30,655,142
78,51,633,141
189,425,260,29
79,46,624,154
