TQ,FQ,TS,FS
124,87,582,110
103,70,608,122
129,90,566,118
114,106,569,114
98,56,628,121
114,82,606,101
117,87,589,110
110,93,578,122
121,86,575,121
113,70,598,122
113,71,614,105
110,50,609,134
114,97,585,107
132,108,555,108
113,111,593,86
100,55,630,118
95,63,614,131
117,50,603,133
120,99,572,112
112,101,573,117
133,74,592,104
133,99,566,105
116,90,588,109
109,95,580,119
106,56,628,113
82,52,640,129
117,96,578,112
105,58,623,117
118,88,590,107
106,62,622,113
84,54,636,129
112,74,609,108
119,105,571,108
126,102,574,101
121,96,580,106
133,104,552,114
100,53,632,118
109,91,593,110
110,64,621,108
118,82,588,115
