TQ,FQ,TS,FS
79,29,640,155
72,43,635,153
99,66,590,148
211,513,162,17
60,25,659,159
81,26,662,134
211,520,156,16
71,39,632,161
84,73,588,158
72,30,638,163
80,70,615,138
79,34,625,165
68,33,649,153
79,40,623,161
75,82,622,124
74,33,652,144
67,44,633,159
98,64,589,152
85,65,606,147
78,73,601,151
93,35,631,144
81,33,632,157
211,509,169,14
77,63,612,151
75,37,647,144
64,30,662,147
89,72,602,140
74,29,652,148
77,36,642,148
79,39,645,140
64,34,656,149
81,83,600,139
81,67,609,146
77,31,645,150
70,44,632,157
100,78,578,147
73,27,658,145
73,43,641,146
86,28,657,132
75,34,636,158
