TQ,FQ,TS,FS
97,38,631,137
89,62,616,136
93,40,616,154
92,47,628,136
76,37,647,143
90,38,650,125
97,36,640,130
110,94,577,122
107,96,565,135
105,79,589,130
80,53,632,138
114,101,558,130
81,38,644,140
88,51,612,152
80,57,647,119
101,77,608,117
87,62,615,139
122,79,574,128
87,35,636,145
78,37,637,151
118,87,579,119
94,48,617,144
97,92,586,128
100,92,583,128
101,94,590,118
95,98,594,116
91,47,627,138
99,43,638,123
107,92,586,118
112,97,587,107
77,45,645,136
91,55,628,129
87,39,637,140
89,45,631,138
100,89,587,127
111,54,602,136
103,87,598,115
194,507,177,25
116,90,595,102
96,45,625,137
