TQ,FQ,TS,FS
132,98,571,102
108,76,602,117
125,67,589,122
128,127,548,100
101,57,627,118
115,59,629,100
123,81,595,104
109,68,603,123
127,104,557,115
122,94,574,113
133,128,557,85
117,62,597,127
125,121,561,96
120,80,583,120
124,136,568,75
103,66,619,115
116,114,563,110
139,85,568,111
112,83,588,120
117,101,573,112
133,66,600,104
139,122,543,99
110,72,606,115
116,108,567,112
133,121,563,86
95,69,623,116
111,57,617,118
124,79,602,98
114,70,608,111
116,69,615,103
97,62,628,116
115,86,597,105
121,106,570,106
136,117,559,91
108,70,606,119
125,75,581,122
116,100,585,102
104,56,628,115
124,60,625,94
111,57,613,122
