TQ,FQ,TS,FS
89,47,622,145
81,73,605,144
93,52,604,154
84,69,606,144
63,26,658,156
69,24,664,146
86,48,628,141
83,64,607,149
85,64,597,157
85,56,612,150
87,73,612,131
93,57,602,151
76,50,632,145
69,34,629,171
70,67,637,129
79,57,628,139
75,66,611,151
82,30,623,168
67,37,634,165
73,51,623,156
108,53,613,129
82,30,635,156
66,26,652,159
61,24,651,167
92,64,620,127
57,28,664,154
68,35,639,161
73,33,648,149
85,62,616,140
81,62,622,138
59,24,666,154
83,73,610,137
74,55,621,153
84,59,617,143
81,53,623,146
93,58,598,154
73,23,662,145
79,63,621,140
80,24,661,138
86,62,608,147
