TQ,FQ,TS,FS
131,59,610,103
116,83,595,109
128,77,579,119
117,88,587,111
125,88,596,94
120,62,626,95
124,84,592,103
121,93,578,111
132,87,574,110
119,75,593,116
123,88,597,95
135,122,537,109
123,79,603,98
139,103,560,101
105,64,640,94
123,94,591,95
114,100,577,112
135,76,577,115
122,79,592,110
121,93,581,108
142,85,581,95
130,77,588,108
120,91,587,105
137,160,515,91
142,145,539,77
115,86,606,96
131,83,591,98
129,95,586,93
121,71,607,104
134,101,583,85
109,69,621,104
127,100,583,93
122,89,587,105
119,73,603,108
116,87,589,111
137,73,583,110
142,162,523,76
136,172,512,83
138,104,581,80
127,60,610,106
