TQ,FQ,TS,FS
121,98,571,113
98,61,617,127
106,59,597,141
100,67,608,128
90,41,643,129
102,41,647,113
110,50,626,117
106,105,566,126
119,113,548,123
95,53,615,140
104,60,625,114
106,66,593,138
110,114,568,111
110,66,597,130
84,53,651,115
96,67,618,122
94,67,610,132
117,44,609,133
92,42,629,140
98,54,620,131
135,109,557,102
121,102,563,117
92,59,619,133
103,103,572,125
117,98,586,102
89,48,644,122
100,57,617,129
108,55,626,114
107,51,627,118
107,69,615,112
89,62,628,124
99,60,623,121
112,103,573,115
94,44,632,133
97,67,609,130
118,64,592,129
116,115,570,102
96,62,622,123
105,48,637,113
105,58,612,128
