TQ,FQ,TS,FS
276,164,505,393
351,236,442,327
370,248,408,286
116,48,627,559
504,371,313,180
189,95,593,499
364,251,425,312
167,110,561,504
463,342,319,198
260,141,527,408
356,322,363,329
274,164,495,385
428,268,414,254
419,350,313,244
207,99,605,497
387,274,411,298
345,236,441,332
358,231,422,295
346,232,439,325
389,261,413,285
169,92,574,497
351,240,425,314
165,87,591,513
431,340,335,244
379,287,397,305
363,262,430,329
440,263,411,234
189,89,592,492
262,153,525,416
331,253,431,353
413,279,411,277
367,303,380,316
479,355,321,197
417,356,320,259
476,365,311,200
279,192,464,377
445,364,321,240
501,370,314,183
477,371,314,208
236,133,537,434
