TQ,FQ,TS,FS
553,470,199,116
530,480,198,148
0,0,656,656
525,462,213,150
564,484,200,120
540,488,200,148
527,483,193,149
556,471,200,115
542,453,208,119
548,458,210,120
17,8,677,668
550,472,187,109
550,485,197,132
0,0,663,663
561,497,207,143
527,465,220,158
553,471,206,124
17,8,645,636
529,448,223,142
588,479,195,86
547,463,203,119
566,459,206,99
546,486,192,132
543,475,200,132
555,466,218,129
583,479,213,109
22,11,663,652
552,483,198,129
19,8,670,659
579,482,202,105
16,13,677,674
570,465,218,113
556,478,198,120
578,485,191,98
560,473,203,116
529,470,186,127
551,457,228,134
559,480,204,125
14,4,681,671
549,469,201,121
