TQ,FQ,TS,FS
318,131,538,351
289,157,521,389
329,162,494,327
306,149,526,369
357,160,524,327
362,143,545,326
248,97,579,428
300,166,505,371
233,91,570,428
347,170,498,321
328,157,528,357
341,150,509,318
337,152,530,345
244,133,530,419
374,168,536,330
330,173,512,355
306,162,515,371
342,148,505,311
340,150,521,331
327,159,515,347
350,155,511,316
325,151,514,340
346,171,507,332
307,156,519,368
274,119,565,410
299,158,534,393
336,171,503,338
278,124,557,403
307,159,519,371
336,171,513,348
335,166,524,355
376,181,502,307
329,159,517,347
335,161,515,341
431,349,327,245
327,154,502,329
283,121,564,402
334,164,520,350
387,166,519,298
364,175,495,306
