TQ,FQ,TS,FS
239,151,518,430
193,129,549,485
656,656,0,0
278,218,457,397
498,438,246,186
157,121,567,531
93,82,594,583
53,22,649,618
561,564,97,100
537,516,152,131
667,664,21,18
558,517,142,101
152,81,601,530
543,541,122,120
130,95,609,574
114,96,589,571
455,417,260,222
234,165,488,419
335,286,385,336
651,652,22,23
45,23,643,621
441,409,256,224
641,608,70,37
188,134,541,487
617,559,125,67
379,336,356,313
520,497,177,154
321,284,397,360
311,266,412,367
213,150,534,471
607,608,82,83
528,496,187,155
454,410,266,222
150,98,578,526
676,676,0,0
101,71,585,555
214,141,544,471
270,144,540,414
630,617,68,55
173,133,537,497
