TQ,FQ,TS,FS
221,91,578,448
235,99,579,443
181,64,592,475
366,309,366,309
365,325,359,319
270,85,603,418
224,89,587,452
220,113,558,451
217,89,572,444
227,96,572,441
201,61,624,484
262,96,563,397
249,106,576,433
385,310,353,278
279,123,581,425
235,116,569,450
231,101,576,446
241,98,555,412
396,309,362,275
404,314,360,270
254,102,564,412
412,300,365,253
228,106,572,450
227,108,567,448
214,70,614,470
232,101,591,460
234,107,567,440
246,111,570,435
672,678,0,6
249,109,575,435
237,106,584,453
260,108,575,423
243,112,564,433
254,105,571,422
240,107,569,436
646,656,0,10
286,95,590,399
187,56,628,497
466,309,376,219
391,292,378,279
