TQ,FQ,TS,FS
504,396,273,165
505,401,277,173
198,115,541,458
492,383,292,183
280,150,534,404
549,500,188,139
229,134,542,447
257,127,544,414
552,472,189,109
289,145,523,379
263,155,530,422
240,150,509,419
254,147,535,428
219,143,520,444
254,141,563,450
246,132,553,439
554,474,203,123
546,447,206,107
268,141,530,403
495,399,275,179
239,146,520,427
276,137,528,389
272,134,544,406
238,132,543,437
570,480,204,114
235,142,550,457
278,124,550,396
264,129,552,417
254,131,547,424
568,480,204,116
279,148,542,411
593,455,228,90
512,403,273,164
249,141,535,427
256,150,526,420
214,138,518,442
611,527,158,74
516,394,290,168
586,483,202,99
545,477,193,125
