TQ,FQ,TS,FS
610,585,84,59
611,598,80,67
2,0,656,654
604,580,95,71
640,598,86,44
618,605,83,70
603,591,85,73
604,582,89,67
3,3,658,658
620,572,96,48
2,0,685,683
618,588,71,41
628,591,91,54
0,0,663,663
0,0,704,704
630,590,95,55
0,2,675,677
611,565,88,42
0,1,670,671
624,577,97,50
0,1,665,666
616,583,82,49
5,1,677,673
622,581,94,53
2,0,684,682
644,600,92,48
629,583,91,45
629,586,95,52
619,593,85,59
0,0,684,684
0,3,687,690
645,591,92,38
0,0,676,676
652,596,80,24
633,589,87,43
602,573,83,54
0,0,685,685
630,595,89,54
0,0,685,685
6,0,670,664
