TQ,FQ,TS,FS
543,497,172,126
11,10,668,667
526,483,173,130
537,486,189,138
564,512,172,120
571,520,168,117
552,506,170,124
561,501,170,110
8,11,650,653
668,664,4,0
584,517,168,101
566,514,145,93
583,521,161,99
531,490,173,132
582,534,170,122
5,3,682,680
568,498,179,109
554,480,173,99
525,481,190,146
569,498,176,105
565,495,171,101
0,0,665,665
549,509,169,129
0,2,673,675
8,7,677,676
11,9,683,681
5,8,666,669
4,10,671,677
584,510,168,94
14,12,672,670
570,499,191,120
597,496,187,86
0,0,676,676
583,505,171,93
579,508,168,97
556,495,161,100
578,486,199,107
12,3,681,672
549,484,201,136
557,503,167,113
