TQ,FQ,TS,FS
563,488,181,106
578,512,166,100
557,489,167,99
561,499,176,114
588,516,168,96
589,522,166,99
567,509,167,109
560,516,155,111
584,498,163,77
560,500,168,108
605,511,174,80
574,519,140,85
583,521,161,99
546,491,172,117
592,548,156,112
573,493,192,112
580,506,171,97
564,485,168,89
553,499,172,118
597,492,182,77
0,4,662,666
608,494,171,57
583,514,164,95
561,509,166,114
583,515,169,101
0,0,692,692
0,0,674,674
607,496,185,74
601,511,167,77
619,510,174,65
586,503,187,104
610,501,182,73
572,514,162,104
607,510,166,69
0,0,676,676
566,494,162,90
599,503,182,86
0,0,684,684
575,499,186,110
571,495,175,99
