TQ,FQ,TS,FS
460,385,284,209
469,356,322,209
76,23,633,580
477,368,307,198
460,372,312,224
466,398,290,222
85,56,620,591
96,47,624,575
649,636,25,12
483,364,304,185
460,393,292,225
472,398,261,187
74,29,653,608
447,377,286,216
468,408,296,236
419,368,317,266
483,395,282,194
617,623,30,36
443,359,312,228
504,384,290,170
459,377,289,207
84,36,629,581
482,396,282,196
478,382,293,197
436,350,334,248
510,370,322,182
88,41,633,586
457,384,297,224
501,382,296,177
71,44,640,613
83,46,644,607
491,364,319,192
491,385,291,185
51,51,625,625
89,42,634,587
444,372,284,212
68,43,642,617
468,378,306,216
436,362,323,249
469,377,293,201
