TQ,FQ,TS,FS
572,550,119,97
575,570,108,103
36,9,647,620
18,8,667,657
610,555,129,74
30,6,682,658
574,572,104,102
18,10,661,653
36,6,655,625
592,541,127,76
598,558,127,87
578,555,104,81
13,7,675,669
566,547,116,97
39,11,693,665
580,548,137,105
588,561,116,89
569,526,127,84
19,6,665,652
29,10,664,645
25,9,657,641
33,3,662,632
620,565,113,58
588,554,121,87
27,8,676,657
26,8,684,666
33,7,667,641
578,551,130,103
20,9,669,658
137,136,548,547
20,12,678,670
28,8,675,655
12,5,671,664
16,10,666,660
14,15,661,662
558,546,110,98
591,557,128,94
29,9,675,655
568,552,133,117
576,555,115,94
