TQ,FQ,TS,FS
452,374,295,217
204,97,581,474
465,407,249,191
186,93,582,489
204,108,576,480
479,441,247,209
470,395,281,206
185,117,554,486
473,418,243,188
493,411,257,175
499,443,242,186
173,81,578,486
190,108,574,492
162,107,556,501
215,109,595,489
157,105,580,528
195,94,583,482
475,412,241,178
164,84,587,507
459,393,281,215
169,99,567,497
190,84,581,475
512,442,236,166
166,102,573,509
428,391,293,256
691,690,2,1
206,98,576,468
159,98,583,522
214,145,533,464
434,378,306,250
496,423,267,194
412,409,274,271
200,104,572,476
441,386,290,235
215,93,583,461
247,145,511,409
251,143,542,434
221,99,585,463
488,433,252,197
172,84,586,498
