TQ,FQ,TS,FS
344,238,431,325
465,439,239,213
256,168,488,400
353,249,426,322
625,562,122,59
257,181,507,431
582,542,134,94
564,511,160,107
352,255,406,309
377,302,366,291
375,275,410,310
352,256,403,307
276,182,500,406
220,185,478,443
268,166,538,436
351,269,416,334
338,269,408,339
275,183,470,378
291,161,510,380
271,149,525,403
248,177,489,418
372,258,407,293
281,196,482,397
252,163,512,423
610,566,118,74
541,486,206,151
552,507,167,122
618,575,106,63
284,163,515,394
339,276,408,345
281,184,506,409
264,176,507,419
262,164,512,414
256,172,504,420
578,541,135,98
249,172,484,407
372,251,434,313
288,170,514,396
368,275,410,317
337,253,417,333
