TQ,FQ,TS,FS
566,493,176,103
607,567,111,71
540,491,165,116
450,375,300,225
104,74,610,580
268,189,499,420
633,565,111,43
602,566,105,69
444,405,256,217
95,68,600,573
412,375,310,273
435,389,270,224
69,44,638,613
257,252,411,406
63,29,675,641
589,581,104,96
210,151,526,467
504,425,228,149
560,503,168,111
626,536,138,48
433,395,271,233
457,381,284,208
508,452,226,170
76,50,625,599
644,593,91,40
75,51,641,617
489,416,258,185
503,452,229,178
230,219,459,448
154,141,543,530
543,444,246,147
261,215,468,422
81,80,596,595
109,92,584,567
103,94,582,573
593,550,106,63
74,27,658,611
632,571,113,52
519,436,249,166
318,268,402,352
