TQ,FQ,TS,FS
463,345,324,206
574,524,154,104
468,361,295,188
624,569,106,51
201,89,595,483
464,384,304,224
386,277,399,290
438,359,312,233
486,367,294,175
652,625,43,16
480,382,303,205
500,373,286,159
387,279,403,295
599,578,85,64
196,93,611,508
174,84,601,511
504,380,297,173
182,80,573,471
621,545,126,50
210,102,572,464
489,385,281,177
491,380,285,174
572,514,164,106
501,451,224,174
207,76,608,477
492,364,328,200
649,605,69,25
390,271,410,291
374,272,406,304
495,383,301,189
193,115,575,497
476,333,350,207
522,456,220,154
525,385,291,151
465,363,313,211
645,587,69,11
198,115,570,487
188,86,598,496
442,349,336,243
640,592,78,30
