TQ,FQ,TS,FS
586,578,91,83
515,443,235,163
101,73,583,555
675,675,0,0
518,441,243,166
670,645,43,18
140,121,555,536
243,185,486,428
352,343,318,309
65,29,639,603
175,120,565,510
659,659,0,0
123,76,606,559
560,550,113,103
130,112,592,574
161,109,576,524
46,34,643,631
321,252,401,332
557,533,138,114
617,574,100,57
44,29,637,622
230,201,464,435
626,595,83,52
579,562,113,96
383,354,330,301
110,56,636,582
477,408,266,197
425,375,306,256
88,29,649,590
178,140,544,506
591,545,145,99
512,480,203,171
64,29,647,612
415,381,295,261
436,385,291,240
261,221,435,395
467,418,267,218
661,637,47,23
382,320,365,303
171,125,545,499
