TQ,FQ,TS,FS
311,171,498,358
618,550,128,60
229,152,504,427
249,152,523,426
311,187,497,373
305,196,492,383
264,190,486,412
308,171,500,363
574,522,139,87
614,524,144,54
316,185,500,369
333,189,470,326
277,180,502,405
331,255,408,332
625,600,104,79
613,542,143,72
275,184,493,402
579,534,119,74
298,156,515,373
291,181,493,383
316,186,480,350
607,542,123,58
616,533,145,62
288,181,494,387
553,460,224,131
606,538,154,86
326,184,490,348
543,470,211,138
317,183,495,361
284,189,495,400
290,180,510,400
322,177,506,361
308,190,486,368
324,195,481,352
291,194,482,385
255,181,475,401
303,173,512,382
314,183,501,370
272,160,525,413
262,173,497,408
