TQ,FQ,TS,FS
641,586,83,28
185,84,594,493
459,415,241,197
538,433,242,137
519,369,315,165
143,79,609,545
365,346,330,311
146,76,595,525
365,325,336,296
462,344,324,206
342,277,408,343
462,394,265,197
455,381,301,227
519,466,197,144
445,379,325,259
641,599,86,44
319,238,439,358
448,375,278,205
641,576,95,30
149,62,612,525
641,588,78,25
642,588,77,23
498,405,273,180
155,89,586,520
194,74,610,490
311,211,481,381
542,494,180,132
261,190,491,420
177,83,595,501
441,334,350,243
177,81,609,513
621,589,94,62
547,454,222,129
151,70,606,525
610,574,102,66
132,82,574,524
468,357,328,217
468,361,323,216
564,474,211,121
429,357,313,241
