TQ,FQ,TS,FS
430,344,325,239
403,286,392,275
332,254,402,324
108,64,611,567
442,382,302,242
348,286,402,340
495,469,207,181
385,320,351,286
405,328,333,256
158,139,529,510
221,169,516,464
247,175,484,412
502,448,234,180
186,160,503,477
452,387,317,252
357,348,337,328
210,188,489,467
393,333,320,260
519,487,184,152
93,55,619,581
381,330,336,285
346,283,382,319
629,618,60,49
290,233,442,385
493,491,193,191
122,68,624,570
577,567,107,97
539,529,152,142
451,372,306,227
394,378,306,290
222,161,529,468
577,548,135,106
363,280,396,313
604,559,117,72
533,510,166,143
482,477,179,174
419,336,349,266
276,244,440,408
326,268,417,359
525,483,187,145
