TQ,FQ,TS,FS
420,302,367,249
415,296,382,263
168,105,551,488
425,313,362,250
446,314,370,238
334,260,428,354
103,34,642,573
364,335,336,307
412,296,365,249
82,38,630,586
400,326,359,285
418,305,354,241
85,47,635,597
317,250,413,346
96,47,657,608
421,297,388,264
416,314,363,261
333,255,398,320
392,314,357,279
445,300,374,229
360,267,399,306
423,318,347,242
446,335,343,232
157,96,579,518
676,678,6,8
413,308,384,279
353,246,428,321
389,303,378,292
432,299,379,246
394,309,375,290
418,326,364,272
421,318,365,262
427,306,370,249
405,308,368,271
421,314,362,255
396,287,369,260
409,318,367,276
438,311,373,246
400,312,373,285
403,305,365,267
