TQ,FQ,TS,FS
603,584,85,66
608,592,86,70
7,2,654,649
2,2,673,673
616,598,86,68
619,605,83,69
5,5,671,671
8,1,670,663
613,561,100,48
614,573,95,54
637,594,91,48
0,2,657,659
6,3,679,676
6,1,662,657
651,614,90,53
3,5,680,682
630,588,89,47
605,560,93,48
4,3,668,667
603,577,97,71
614,593,73,52
611,578,87,54
621,588,90,57
614,587,88,61
6,0,684,678
643,598,94,49
626,573,101,48
624,585,96,57
3,1,677,675
3,3,681,681
0,2,688,690
639,590,93,44
617,588,88,59
2,2,674,674
1,2,674,675
597,579,77,59
636,591,94,49
8,2,682,676
603,590,95,82
625,588,82,45
