TQ,FQ,TS,FS
506,406,263,163
477,442,236,201
482,411,245,174
79,38,637,596
95,53,631,589
482,434,254,206
97,42,634,579
96,46,625,575
493,408,253,168
97,38,630,571
488,430,255,197
477,438,221,182
486,451,231,196
465,410,253,198
504,455,249,200
91,43,642,594
103,38,639,574
466,403,250,187
472,396,275,199
90,37,637,584
490,421,245,176
494,416,249,171
95,54,624,583
95,52,623,580
484,421,263,200
517,422,270,175
94,49,625,580
101,67,614,580
512,423,255,166
113,45,639,571
510,441,249,180
511,408,275,172
508,440,236,168
656,655,21,20
82,39,637,594
483,420,236,173
99,47,638,586
494,424,260,190
469,419,266,216
513,446,224,157
