TQ,FQ,TS,FS
394,227,442,275
403,242,436,275
398,245,411,258
396,227,448,279
361,183,501,323
456,230,458,232
342,160,516,334
402,255,416,269
330,165,496,331
418,255,413,250
425,247,438,260
361,171,488,298
329,195,487,353
339,216,447,324
426,202,502,278
323,196,489,362
423,245,432,254
350,175,478,303
421,237,434,250
416,242,432,258
357,185,481,309
411,239,426,254
412,267,411,266
361,241,434,314
321,186,498,363
307,186,506,385
425,254,420,249
421,251,430,260
350,174,504,328
423,254,430,261
422,245,445,268
359,205,478,324
337,194,482,339
447,244,432,229
358,168,508,318
353,179,477,303
345,185,500,340
344,183,501,340
469,249,436,216
340,199,471,330
