TQ,FQ,TS,FS
530,479,190,139
518,495,183,160
96,36,620,560
544,484,191,131
73,30,654,611
71,24,664,617
62,24,652,614
670,671,0,1
66,22,639,595
526,474,194,142
506,494,191,179
501,494,165,158
509,505,177,173
650,658,5,13
701,704,0,3
685,685,0,0
543,509,168,134
505,464,189,148
72,36,635,599
560,466,208,114
536,486,180,130
67,15,650,598
79,34,644,599
537,484,191,138
668,677,7,16
97,34,658,595
80,31,643,594
674,681,0,7
53,25,653,625
85,31,653,599
83,35,655,607
83,23,660,600
65,20,656,611
72,26,650,604
546,480,196,130
650,649,7,6
511,488,197,174
69,26,658,615
66,24,661,619
74,13,657,596
