TQ,FQ,TS,FS
321,144,525,348
281,155,523,397
294,164,492,362
272,152,523,403
339,162,522,345
344,143,545,344
240,98,578,436
299,178,493,372
294,157,504,367
340,168,500,328
311,163,522,374
346,144,515,313
344,165,517,338
323,172,491,340
368,180,524,336
322,176,509,363
314,165,512,363
317,146,507,336
332,145,526,339
320,168,506,354
344,152,514,322
329,147,518,336
318,173,505,360
299,167,508,376
500,379,305,184
291,157,535,401
323,177,497,351
315,169,512,366
297,159,519,381
346,169,515,338
292,160,530,398
353,180,503,330
331,169,507,345
280,131,545,396
306,155,521,370
332,167,489,324
363,153,532,322
324,159,525,360
375,174,511,310
351,177,493,319
