TQ,FQ,TS,FS
180,112,557,489
531,430,248,147
515,444,212,141
531,446,229,144
251,205,479,433
418,303,385,270
351,302,374,325
377,308,363,294
515,433,228,146
167,107,561,501
519,403,282,166
406,333,326,253
94,53,629,588
92,92,571,571
601,542,162,103
192,149,536,493
512,437,240,165
265,194,459,388
509,429,242,162
522,405,269,152
272,205,461,394
297,227,438,368
519,423,255,159
432,339,336,243
550,461,223,134
204,130,562,488
528,433,241,146
116,58,623,565
527,441,237,151
434,386,298,250
132,59,631,558
120,63,620,563
403,293,383,273
491,418,258,185
123,75,601,553
525,419,237,131
511,448,237,174
242,154,530,442
109,58,627,576
621,607,63,49
