TQ,FQ,TS,FS
357,270,399,312
398,259,419,280
217,132,524,439
391,263,412,284
515,380,304,169
407,267,421,281
215,111,565,461
327,286,385,344
373,251,410,288
173,73,595,495
366,268,417,319
415,244,415,244
485,367,315,197
435,373,290,228
251,139,565,453
203,135,550,482
389,248,429,288
383,255,398,270
272,158,513,399
426,269,405,248
464,364,302,202
389,264,401,276
415,287,391,263
471,372,303,204
405,300,384,279
463,369,323,229
505,352,322,169
414,257,424,267
214,105,573,464
273,213,471,411
504,392,298,186
484,396,287,199
559,468,208,117
490,398,278,186
413,273,403,263
466,342,314,190
448,370,315,237
494,359,325,190
415,277,408,270
474,354,316,196
