TQ,FQ,TS,FS
552,501,168,117
678,678,0,0
47,17,639,609
675,675,0,0
35,20,664,649
68,17,671,620
27,19,657,649
530,519,152,141
29,17,644,632
65,18,650,603
550,518,167,135
44,13,646,615
25,19,663,657
540,501,162,123
76,23,681,628
45,17,668,640
56,19,658,621
527,487,166,126
533,499,172,138
553,499,175,121
552,518,148,114
175,170,495,490
58,25,653,620
675,675,0,0
684,684,0,0
56,19,673,636
556,508,166,118
562,521,160,119
29,15,663,649
31,13,671,653
546,534,156,144
57,13,670,626
554,504,172,122
676,676,0,0
38,24,652,638
548,508,148,108
65,13,672,620
543,526,158,141
65,16,669,620
67,18,652,603
