TQ,FQ,TS,FS
562,524,145,107
39,15,663,639
555,511,145,101
571,538,137,104
589,539,145,95
546,555,133,142
547,548,128,129
34,17,654,637
542,514,147,119
48,10,658,620
37,11,674,648
545,528,131,114
682,682,0,0
36,13,650,627
44,12,692,660
40,15,670,645
51,14,663,626
566,502,151,87
563,527,144,108
594,526,148,80
59,11,655,607
39,6,659,626
678,678,0,0
580,534,141,95
565,519,165,119
56,15,677,636
40,11,663,634
567,537,144,114
23,11,667,655
26,15,669,658
580,544,146,110
34,11,672,649
40,8,668,636
592,542,134,84
34,22,654,642
32,10,646,624
569,550,135,116
561,538,146,123
548,543,142,137
575,539,131,95
