TQ,FQ,TS,FS
348,219,450,321
363,223,455,315
570,515,141,86
338,219,456,337
374,234,450,310
601,552,136,87
275,194,482,401
351,217,454,320
373,203,458,288
354,206,462,314
355,231,454,330
371,231,428,288
346,222,460,336
293,195,468,370
326,209,495,378
337,219,466,348
331,236,441,346
557,512,141,96
340,205,466,331
357,231,443,317
585,548,118,81
635,582,83,30
597,538,140,81
341,216,459,334
342,180,504,342
369,221,471,323
373,221,453,301
612,550,131,69
318,205,473,360
359,190,494,325
357,219,471,333
340,190,493,343
365,244,432,311
349,236,440,327
344,236,440,332
577,522,134,79
355,206,479,330
359,227,457,325
361,200,485,324
319,213,457,351
