TQ,FQ,TS,FS
555,480,189,114
557,497,181,121
515,463,193,141
553,478,197,122
584,498,186,100
519,492,196,169
533,497,179,143
529,508,163,142
556,470,191,105
549,483,185,119
685,685,0,0
528,498,161,131
522,500,182,160
528,478,185,135
559,508,196,145
539,481,204,146
27,6,671,650
534,474,179,119
534,482,189,137
577,479,195,97
554,498,168,112
589,486,179,76
24,9,669,654
28,13,662,647
545,483,201,139
565,491,201,127
583,485,189,91
557,490,191,124
575,494,184,103
539,480,204,145
35,21,669,655
29,13,670,654
556,483,193,120
40,21,655,636
572,489,187,104
532,476,180,124
540,510,175,145
553,496,188,131
13,10,675,672
546,490,180,124
