TQ,FQ,TS,FS
646,614,55,23
458,341,337,220
443,314,342,213
433,327,348,242
472,353,331,212
467,353,335,221
443,344,332,233
435,316,355,236
461,324,337,200
447,339,329,221
458,358,327,227
466,345,314,193
464,343,339,218
418,357,306,245
493,369,335,211
489,343,342,196
460,336,341,217
460,329,324,193
433,315,356,238
473,326,348,201
435,341,325,231
468,316,349,197
475,339,339,203
446,338,337,229
490,334,350,194
425,349,343,267
478,339,335,196
472,310,371,209
469,346,332,209
485,344,340,199
468,342,348,222
0,0,683,683
485,343,333,191
483,338,338,193
446,342,334,230
437,340,316,219
496,322,363,189
475,356,328,209
488,341,344,197
438,334,336,232
