TQ,FQ,TS,FS
206,157,512,463
195,151,527,483
559,504,152,97
288,197,478,387
282,211,473,402
375,297,391,313
581,553,123,95
301,194,477,370
592,522,139,69
352,276,392,316
583,529,156,102
403,284,375,256
283,207,475,399
253,197,466,410
293,215,489,411
583,542,143,102
370,298,379,307
353,277,376,300
295,192,479,376
348,281,393,326
288,197,469,378
389,292,373,276
329,191,487,349
0,0,675,675
187,148,536,497
398,289,403,294
350,300,374,324
84,49,632,597
601,543,135,77
346,309,375,338
363,300,390,327
683,683,0,0
585,549,127,91
614,573,103,62
615,561,115,61
194,164,492,462
285,189,496,400
379,289,395,305
257,182,503,428
581,530,140,89
