TQ,FQ,TS,FS
608,583,86,61
637,605,73,41
618,582,74,38
620,584,91,55
646,596,88,38
636,606,82,52
622,595,81,54
611,591,80,60
0,0,661,661
628,582,86,40
634,597,88,51
0,0,659,659
0,0,682,682
0,0,663,663
649,624,80,55
646,586,99,39
643,592,85,34
626,565,88,27
635,583,88,36
643,570,104,31
627,596,70,39
0,0,665,665
0,1,677,678
637,590,85,38
640,593,91,44
651,602,90,41
635,587,87,39
0,0,681,681
634,599,79,44
652,595,89,32
653,601,89,37
656,598,85,27
0,0,676,676
0,1,675,676
644,590,86,32
616,582,74,40
655,594,91,30
0,1,683,684
0,0,685,685
0,0,670,670
